Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment
CUST-7543,1007,4,17861.850000000002,2,4,4,244,10,At Risk
CUST-7544,1412,1,155.38,1,1,1,111,3,Lost
CUST-7545,1381,2,426.33,1,2,1,121,4,Lost
CUST-7546,166,5,47948.100000000006,5,5,5,555,15,Champions
CUST-7547,1120,3,2808.24,2,4,2,242,8,At Risk
CUST-7548,147,4,6323.53,5,4,3,543,12,Loyal Customers
CUST-7549,1359,2,230.74999999999997,1,2,1,121,4,Lost
CUST-7550,1774,1,3727.85,1,1,2,112,4,Lost
CUST-7551,2464,1,4418.1900000000005,1,1,2,112,4,Lost
CUST-7552,636,2,1620.6799999999998,3,2,1,321,6,Potential Loyalists
CUST-7553,950,3,31759.51,2,4,5,245,11,At Risk
CUST-7554,1114,5,36653.5,2,5,5,255,12,At Risk
CUST-7555,599,2,35761.36,3,2,5,325,10,Potential Loyalists
CUST-7556,1741,1,1583.0,1,1,1,111,3,Lost
CUST-7557,667,2,2340.67,3,2,1,321,6,Potential Loyalists
CUST-7558,110,1,771.93,5,1,1,511,7,New Customers
CUST-7559,565,4,18566.52,3,4,4,344,11,Loyal Customers
CUST-7560,2247,3,7078.330000000001,1,4,3,143,8,At Risk
CUST-7561,360,4,7016.95,4,4,3,443,11,Loyal Customers
CUST-7562,83,6,13539.5,5,5,4,554,14,Champions
CUST-7563,408,5,69755.03,4,5,5,455,14,Champions
CUST-7564,181,1,1310.8000000000002,5,1,1,511,7,New Customers
CUST-7565,1217,2,2323.2,2,2,1,221,5,Lost
CUST-7566,44,3,2107.8,5,4,1,541,10,Potential Loyalists
CUST-7567,679,1,1454.35,3,1,1,311,5,Potential Loyalists
CUST-7568,780,4,67737.16,3,4,5,345,12,Loyal Customers
CUST-7569,50,2,3555.79,5,2,2,522,9,New Customers
CUST-7570,77,3,4271.31,5,4,2,542,11,Potential Loyalists
CUST-7571,958,2,15219.92,2,2,4,224,8,Lost
CUST-7572,1247,2,14400.76,2,2,4,224,8,Lost
CUST-7573,112,2,4604.67,5,2,2,522,9,New Customers
CUST-7574,984,3,5554.139999999999,2,4,2,242,8,At Risk
CUST-7575,508,3,5685.68,3,4,2,342,9,Potential Loyalists
CUST-7576,291,4,18102.51,4,4,4,444,12,Champions
CUST-7578,414,2,6073.75,4,2,2,422,8,New Customers
CUST-7579,127,9,13630.01,5,5,4,554,14,Champions
CUST-7580,862,2,2361.6,2,2,1,221,5,Lost
CUST-7581,1208,4,11698.86,2,4,3,243,9,At Risk
CUST-7582,608,3,58520.98,3,4,5,345,12,Loyal Customers
CUST-7583,719,4,6436.199999999999,3,4,3,343,10,Loyal Customers
CUST-7584,533,3,27366.87,3,4,5,345,12,Loyal Customers
CUST-7585,3,2,573.47,5,2,1,521,8,New Customers
CUST-7586,511,2,15367.44,3,2,4,324,9,Potential Loyalists
CUST-7587,917,1,5179.68,2,1,2,212,5,Lost
CUST-7588,1151,2,1551.8500000000001,2,2,1,221,5,Lost
CUST-7589,1076,2,3409.93,2,2,2,222,6,Lost
CUST-7590,592,2,9784.73,3,2,3,323,8,Potential Loyalists
CUST-7591,232,3,32967.92,4,4,5,445,13,Champions
CUST-7592,782,6,35673.100000000006,3,5,5,355,13,Loyal Customers
CUST-7593,878,6,38798.850000000006,2,5,5,255,12,At Risk
CUST-7594,565,3,1481.83,3,4,1,341,8,Potential Loyalists
CUST-7596,953,4,10228.15,2,4,3,243,9,At Risk
CUST-7597,1600,2,4095.4800000000005,1,2,2,122,5,Lost
CUST-7598,1877,2,7040.38,1,2,3,123,6,Lost
CUST-7599,208,3,30737.45,4,4,5,445,13,Champions
CUST-7600,1563,2,13660.83,1,2,4,124,7,Lost
CUST-7601,2226,2,8565.779999999999,1,2,3,123,6,Lost
CUST-7602,1746,1,173.25,1,1,1,111,3,Lost
CUST-7603,902,3,21544.46,2,4,4,244,10,At Risk
CUST-7604,775,1,4384.84,3,1,2,312,6,Potential Loyalists
CUST-7605,347,4,65719.53,4,4,5,445,13,Champions
CUST-7606,926,4,1210.3,2,4,1,241,7,At Risk
CUST-7607,939,1,7348.55,2,1,3,213,6,Lost
CUST-7608,263,2,30842.299999999996,4,2,5,425,11,New Customers
CUST-7609,335,2,9619.600000000002,4,2,3,423,9,New Customers
CUST-7610,2093,3,2607.2200000000003,1,4,2,142,7,At Risk
CUST-7611,1072,5,38753.78999999999,2,5,5,255,12,At Risk
CUST-7612,425,3,2903.27,4,4,2,442,10,Potential Loyalists
CUST-7613,222,1,916.3699999999999,4,1,1,411,6,New Customers
CUST-7614,1431,2,10841.39,1,2,3,123,6,Lost
CUST-7615,168,5,70762.25000000001,5,5,5,555,15,Champions
CUST-7616,548,2,18833.07,3,2,4,324,9,Potential Loyalists
CUST-7617,697,1,7020.5,3,1,3,313,7,Potential Loyalists
CUST-7618,1046,2,6476.799999999999,2,2,3,223,7,Lost
CUST-7619,1661,3,4287.18,1,4,2,142,7,At Risk
CUST-7620,2157,2,31627.899999999998,1,2,5,125,8,Lost
CUST-7621,60,4,5438.7699999999995,5,4,2,542,11,Potential Loyalists
CUST-7622,34,5,9519.75,5,5,3,553,13,Loyal Customers
CUST-7623,149,5,19779.010000000002,5,5,4,554,14,Champions
CUST-7624,266,3,14430.74,4,4,4,444,12,Champions
CUST-7625,978,3,16085.25,2,4,4,244,10,At Risk
CUST-7626,1411,1,151.66,1,1,1,111,3,Lost
CUST-7627,1760,1,412.87,1,1,1,111,3,Lost
CUST-7628,883,3,8331.119999999999,2,4,3,243,9,At Risk
CUST-7629,1723,1,38430.81,1,1,5,115,7,Lost
CUST-7630,131,3,18456.72,5,4,4,544,13,Champions
CUST-7631,1828,1,574.3199999999999,1,1,1,111,3,Lost
CUST-7632,362,5,11511.05,4,5,3,453,12,Loyal Customers
CUST-7633,1421,3,1887.9599999999998,1,4,1,141,6,At Risk
CUST-7634,38,8,38824.19,5,5,5,555,15,Champions
CUST-7635,434,1,1351.35,4,1,1,411,6,New Customers
CUST-7636,1412,2,2507.8900000000003,1,2,1,121,4,Lost
CUST-7637,932,3,40270.99,2,4,5,245,11,At Risk
CUST-7638,466,3,5487.05,3,4,2,342,9,Potential Loyalists
CUST-7639,1495,1,9016.48,1,1,3,113,5,Lost
CUST-7640,867,1,2369.64,2,1,1,211,4,Lost
CUST-7641,1096,2,7047.0599999999995,2,2,3,223,7,Lost
CUST-7642,521,3,43570.53,3,4,5,345,12,Loyal Customers
CUST-7643,1331,1,20836.170000000002,2,1,4,214,7,Lost
CUST-7644,700,5,37963.21,3,5,5,355,13,Loyal Customers
CUST-7645,1169,2,2318.2200000000003,2,2,1,221,5,Lost
CUST-7646,730,2,36182.53999999999,3,2,5,325,10,Potential Loyalists
CUST-7647,765,3,29672.13,3,4,5,345,12,Loyal Customers
CUST-7648,260,3,5531.66,4,4,2,442,10,Potential Loyalists
CUST-7649,1149,2,8770.07,2,2,3,223,7,Lost
CUST-7650,221,2,6643.35,4,2,3,423,9,New Customers
CUST-7651,303,3,3033.08,4,4,2,442,10,Potential Loyalists
CUST-7652,7,5,2498.7200000000003,5,5,1,551,11,Potential Loyalists
CUST-7653,35,2,6240.349999999999,5,2,3,523,10,New Customers
CUST-7654,460,2,4224.66,4,2,2,422,8,New Customers
CUST-7655,242,5,25272.4,4,5,4,454,13,Champions
CUST-7656,1399,1,7514.56,1,1,3,113,5,Lost
CUST-7657,75,8,28085.46,5,5,5,555,15,Champions
CUST-7658,493,2,2775.6499999999996,3,2,2,322,7,Potential Loyalists
CUST-7659,252,1,3345.7200000000003,4,1,2,412,7,New Customers
CUST-7661,42,3,17541.82,5,4,4,544,13,Champions
CUST-7662,718,2,20043.899999999998,3,2,4,324,9,Potential Loyalists
CUST-7663,453,3,14390.41,4,4,4,444,12,Champions
CUST-7664,513,2,42853.56,3,2,5,325,10,Potential Loyalists
CUST-7665,372,7,14906.470000000001,4,5,4,454,13,Champions
CUST-7666,1222,5,18563.45,2,5,4,254,11,At Risk
CUST-7667,732,3,6918.24,3,4,3,343,10,Loyal Customers
CUST-7668,2089,1,450.03000000000003,1,1,1,111,3,Lost
CUST-7669,233,2,10330.5,4,2,3,423,9,New Customers
CUST-7670,1856,2,8830.079999999998,1,2,3,123,6,Lost
CUST-7671,120,2,9632.3,5,2,3,523,10,New Customers
CUST-7672,406,4,22979.15,4,4,4,444,12,Champions
CUST-7673,1527,4,28075.559999999998,1,4,5,145,10,At Risk
CUST-7674,288,2,17933.219999999998,4,2,4,424,10,New Customers
CUST-7675,507,4,10328.369999999999,3,4,3,343,10,Loyal Customers
CUST-7676,2565,1,640.1999999999999,1,1,1,111,3,Lost
CUST-7677,174,1,14819.82,5,1,4,514,10,New Customers
CUST-7678,1304,1,102.14999999999999,2,1,1,211,4,Lost
CUST-7679,303,2,3545.4,4,2,2,422,8,New Customers
CUST-7680,183,3,10097.98,5,4,3,543,12,Loyal Customers
CUST-7681,1426,1,21428.449999999997,1,1,4,114,6,Lost
CUST-7682,176,3,2994.54,5,4,2,542,11,Potential Loyalists
CUST-7683,1491,3,17568.050000000003,1,4,4,144,9,At Risk
CUST-7684,529,4,27942.33,3,4,5,345,12,Loyal Customers
CUST-7685,1351,3,3552.62,1,4,2,142,7,At Risk
CUST-7686,3,6,31055.329999999998,5,5,5,555,15,Champions
CUST-7687,32,2,3258.2799999999997,5,2,2,522,9,New Customers
CUST-7688,1813,1,7733.9,1,1,3,113,5,Lost
CUST-7689,867,1,203.79999999999998,2,1,1,211,4,Lost
CUST-7690,243,4,416.2,4,4,1,441,9,Potential Loyalists
CUST-7691,124,7,43901.2,5,5,5,555,15,Champions
CUST-7692,142,6,13648.01,5,5,4,554,14,Champions
CUST-7693,204,2,3606.29,5,2,2,522,9,New Customers
CUST-7694,2419,1,1442.09,1,1,1,111,3,Lost
CUST-7695,1347,3,12492.019999999999,1,4,3,143,8,At Risk
CUST-7697,79,4,17941.16,5,4,4,544,13,Champions
CUST-7698,966,1,458.40000000000003,2,1,1,211,4,Lost
CUST-7699,1469,1,2088.4700000000003,1,1,1,111,3,Lost
CUST-7700,1121,4,22573.17,2,4,4,244,10,At Risk
CUST-7701,103,1,30439.2,5,1,5,515,11,New Customers
CUST-7702,59,2,33089.57,5,2,5,525,12,New Customers
CUST-7703,25,2,13418.6,5,2,4,524,11,New Customers
CUST-7704,1797,1,3840.58,1,1,2,112,4,Lost
CUST-7705,703,2,21778.86,3,2,4,324,9,Potential Loyalists
CUST-7706,1200,3,7030.68,2,4,3,243,9,At Risk
CUST-7707,325,4,82409.43000000001,4,4,5,445,13,Champions
CUST-7708,1291,1,914.13,2,1,1,211,4,Lost
CUST-7709,496,5,22079.14,3,5,4,354,12,Loyal Customers
CUST-7710,341,2,2988.53,4,2,2,422,8,New Customers
CUST-7711,2014,1,14484.52,1,1,4,114,6,Lost
CUST-7712,2020,1,1672.96,1,1,1,111,3,Lost
CUST-7713,1921,3,12984.6,1,4,3,143,8,At Risk
CUST-7714,930,4,2832.31,2,4,2,242,8,At Risk
CUST-7715,1797,3,28873.3,1,4,5,145,10,At Risk
CUST-7716,658,4,6073.48,3,4,2,342,9,Potential Loyalists
CUST-7717,1246,2,7546.679999999999,2,2,3,223,7,Lost
CUST-7718,1675,2,11342.74,1,2,3,123,6,Lost
CUST-7719,1730,1,257.04,1,1,1,111,3,Lost
CUST-7721,279,3,4982.860000000001,4,4,2,442,10,Potential Loyalists
CUST-7722,1546,3,5813.28,1,4,2,142,7,At Risk
CUST-7723,452,3,1882.4299999999998,4,4,1,441,9,Potential Loyalists
CUST-7724,171,3,6957.89,5,4,3,543,12,Loyal Customers
CUST-7725,57,3,25012.219999999998,5,4,4,544,13,Champions
CUST-7726,81,3,13484.84,5,4,4,544,13,Champions
CUST-7727,521,6,47278.159999999996,3,5,5,355,13,Loyal Customers
CUST-7729,2029,1,1990.08,1,1,1,111,3,Lost
CUST-7730,480,1,3476.59,3,1,2,312,6,Potential Loyalists
CUST-7731,846,2,1760.18,2,2,1,221,5,Lost
CUST-7732,161,1,90.78,5,1,1,511,7,New Customers
CUST-7733,769,2,3935.4699999999993,3,2,2,322,7,Potential Loyalists
CUST-7734,394,4,52283.100000000006,4,4,5,445,13,Champions
CUST-7735,508,5,5507.94,3,5,2,352,10,Potential Loyalists
CUST-7736,296,3,14866.57,4,4,4,444,12,Champions
CUST-7738,699,6,100022.59,3,5,5,355,13,Loyal Customers
CUST-7739,38,5,45421.15,5,5,5,555,15,Champions
CUST-7740,1850,2,34240.08,1,2,5,125,8,Lost
CUST-7742,43,3,3343.48,5,4,2,542,11,Potential Loyalists
CUST-7743,1532,6,23787.92,1,5,4,154,10,At Risk
CUST-7744,476,3,2995.91,3,4,2,342,9,Potential Loyalists
CUST-7745,172,1,3803.08,5,1,2,512,8,New Customers
CUST-7746,230,3,11953.21,4,4,3,443,11,Loyal Customers
CUST-7747,9,2,8995.74,5,2,3,523,10,New Customers
CUST-7748,1601,2,3790.7599999999998,1,2,2,122,5,Lost
CUST-7749,672,4,39642.77,3,4,5,345,12,Loyal Customers
CUST-7750,1559,4,16087.559999999998,1,4,4,144,9,At Risk
CUST-7751,108,3,7922.76,5,4,3,543,12,Loyal Customers
CUST-7752,232,2,2720.08,4,2,2,422,8,New Customers
CUST-7753,1835,1,2995.38,1,1,2,112,4,Lost
CUST-7754,210,2,688.6700000000001,4,2,1,421,7,New Customers
CUST-7755,486,4,39282.73,3,4,5,345,12,Loyal Customers
CUST-7756,1788,1,6157.35,1,1,2,112,4,Lost
CUST-7757,207,4,9399.439999999999,4,4,3,443,11,Loyal Customers
CUST-7758,1268,2,24013.73,2,2,4,224,8,Lost
CUST-7759,36,4,20149.11,5,4,4,544,13,Champions
CUST-7761,632,2,3840.44,3,2,2,322,7,Potential Loyalists
CUST-7762,33,5,43374.42,5,5,5,555,15,Champions
CUST-7763,184,4,5718.320000000001,5,4,2,542,11,Potential Loyalists
CUST-7764,1099,2,34639.5,2,2,5,225,9,Lost
CUST-7765,591,4,4570.4,3,4,2,342,9,Potential Loyalists
CUST-7766,312,5,4839.84,4,5,2,452,11,Potential Loyalists
CUST-7767,427,3,13166.199999999999,4,4,3,443,11,Loyal Customers
CUST-7768,1006,4,25898.190000000002,2,4,4,244,10,At Risk
CUST-7769,1256,4,5159.25,2,4,2,242,8,At Risk
CUST-7770,307,2,2354.83,4,2,1,421,7,New Customers
CUST-7771,375,2,42559.88,4,2,5,425,11,New Customers
CUST-7772,1410,1,1825.32,1,1,1,111,3,Lost
CUST-7773,1792,2,36014.53,1,2,5,125,8,Lost
CUST-7774,207,1,3129.06,4,1,2,412,7,New Customers
CUST-7775,2100,1,1446.8899999999999,1,1,1,111,3,Lost
CUST-7776,1693,2,2544.4399999999996,1,2,1,121,4,Lost
CUST-7777,1615,1,22455.09,1,1,4,114,6,Lost
CUST-7778,840,3,6316.099999999999,2,4,3,243,9,At Risk
CUST-7780,1408,3,2110.92,1,4,1,141,6,At Risk
CUST-7781,798,3,3320.3999999999996,3,4,2,342,9,Potential Loyalists
CUST-7782,362,1,1215.05,4,1,1,411,6,New Customers
CUST-7783,542,4,20082.33,3,4,4,344,11,Loyal Customers
CUST-7784,378,2,2436.4300000000003,4,2,1,421,7,New Customers
CUST-7785,723,2,16756.96,3,2,4,324,9,Potential Loyalists
CUST-7786,708,4,19189.88,3,5,4,354,12,Loyal Customers
CUST-7787,478,5,3111.84,3,5,2,352,10,Potential Loyalists
CUST-7789,1612,1,4497.900000000001,1,1,2,112,4,Lost
CUST-7790,2011,1,6062.96,1,1,2,112,4,Lost
CUST-7791,295,5,45416.06,4,5,5,455,14,Champions
CUST-7792,2273,1,1220.94,1,1,1,111,3,Lost
CUST-7793,631,2,3485.25,3,2,2,322,7,Potential Loyalists
CUST-7794,246,7,46999.85,4,5,5,455,14,Champions
CUST-7796,127,1,8080.0,5,1,3,513,9,New Customers
CUST-7797,772,3,1302.73,3,4,1,341,8,Potential Loyalists
CUST-7798,1543,2,1347.33,1,2,1,121,4,Lost
CUST-7799,1060,2,11273.779999999999,2,2,3,223,7,Lost
CUST-7800,769,4,49173.780000000006,3,5,5,355,13,Loyal Customers
CUST-7801,595,3,4114.25,3,4,2,342,9,Potential Loyalists
CUST-7802,1023,4,6530.23,2,5,3,253,10,At Risk
CUST-7803,576,3,16044.15,3,4,4,344,11,Loyal Customers
CUST-7804,1060,5,14284.3,2,5,4,254,11,At Risk
CUST-7805,1218,1,3732.0,2,1,2,212,5,Lost
CUST-7806,366,3,8887.4,4,4,3,443,11,Loyal Customers
CUST-7807,984,2,11218.52,2,2,3,223,7,Lost
CUST-7808,298,1,25393.5,4,1,4,414,9,New Customers
CUST-7809,153,2,4131.22,5,2,2,522,9,New Customers
CUST-7810,2539,1,444.65999999999997,1,1,1,111,3,Lost
CUST-7812,416,2,11197.18,4,2,3,423,9,New Customers
CUST-7813,462,1,7613.280000000001,3,1,3,313,7,Potential Loyalists
CUST-7814,433,3,51675.15,4,4,5,445,13,Champions
CUST-7815,2320,2,11094.51,1,2,3,123,6,Lost
CUST-7816,776,1,3757.3399999999997,3,1,2,312,6,Potential Loyalists
CUST-7817,1211,3,13626.07,2,4,4,244,10,At Risk
CUST-7818,508,2,42853.95,3,2,5,325,10,Potential Loyalists
CUST-7819,740,2,29276.72,3,2,5,325,10,Potential Loyalists
CUST-7820,442,2,3261.7999999999997,4,2,2,422,8,New Customers
CUST-7821,910,2,5064.58,2,2,2,222,6,Lost
CUST-7822,1096,4,35396.04,2,5,5,255,12,At Risk
CUST-7823,920,2,5068.099999999999,2,2,2,222,6,Lost
CUST-7824,104,3,12880.46,5,4,3,543,12,Loyal Customers
CUST-7825,437,2,30880.26,4,2,5,425,11,New Customers
CUST-7826,1131,1,681.3000000000001,2,1,1,211,4,Lost
CUST-7827,1555,3,2606.0,1,4,2,142,7,At Risk
CUST-7828,338,3,29922.140000000003,4,4,5,445,13,Champions
CUST-7829,853,4,36925.89,2,5,5,255,12,At Risk
CUST-7830,826,3,15296.45,2,4,4,244,10,At Risk
CUST-7831,388,2,37847.73,4,2,5,425,11,New Customers
CUST-7832,194,4,5853.889999999999,5,5,2,552,12,Potential Loyalists
CUST-7833,456,3,6971.09,4,4,3,443,11,Loyal Customers
CUST-7835,8,4,23134.760000000002,5,5,4,554,14,Champions
CUST-7836,819,3,9591.49,2,4,3,243,9,At Risk
CUST-7837,1989,1,25888.92,1,1,4,114,6,Lost
CUST-7838,566,5,26559.95,3,5,4,354,12,Loyal Customers
CUST-7839,901,5,45253.57,2,5,5,255,12,At Risk
CUST-7840,39,3,2862.92,5,4,2,542,11,Potential Loyalists
CUST-7842,1262,1,6074.8,2,1,2,212,5,Lost
CUST-7843,529,5,8050.45,3,5,3,353,11,Loyal Customers
CUST-7844,1348,2,2178.48,1,2,1,121,4,Lost
CUST-7845,2356,1,207.2,1,1,1,111,3,Lost
CUST-7846,481,3,7247.5,3,4,3,343,10,Loyal Customers
CUST-7847,1131,2,6095.18,2,2,2,222,6,Lost
CUST-7848,114,5,18558.25,5,5,4,554,14,Champions
CUST-7849,27,4,54643.82,5,5,5,555,15,Champions
CUST-7850,301,3,12053.15,4,4,3,443,11,Loyal Customers
CUST-7851,1983,2,2103.83,1,2,1,121,4,Lost
CUST-7852,1329,1,9429.28,2,1,3,213,6,Lost
CUST-7853,28,3,8555.5,5,4,3,543,12,Loyal Customers
CUST-7854,846,3,901.69,2,4,1,241,7,At Risk
CUST-7855,1145,1,547.2,2,1,1,211,4,Lost
CUST-7856,1153,4,12135.43,2,5,3,253,10,At Risk
CUST-7857,1286,2,126.85,2,2,1,221,5,Lost
CUST-7858,503,3,9274.53,3,4,3,343,10,Loyal Customers
CUST-7859,1969,2,7815.38,1,2,3,123,6,Lost
CUST-7860,1235,2,3996.8700000000003,2,2,2,222,6,Lost
CUST-7861,329,3,5310.68,4,4,2,442,10,Potential Loyalists
CUST-7862,1158,4,13456.2,2,5,4,254,11,At Risk
CUST-7863,572,2,146.76,3,2,1,321,6,Potential Loyalists
CUST-7864,37,5,18458.82,5,5,4,554,14,Champions
CUST-7865,184,2,18944.63,5,2,4,524,11,New Customers
CUST-7866,1783,2,18734.15,1,2,4,124,7,Lost
CUST-7867,1719,2,3994.06,1,2,2,122,5,Lost
CUST-7868,633,7,18493.05,3,5,4,354,12,Loyal Customers
CUST-7869,37,2,32034.200000000004,5,2,5,525,12,New Customers
CUST-7870,500,4,41701.72,3,5,5,355,13,Loyal Customers
CUST-7871,1511,3,10050.47,1,4,3,143,8,At Risk
CUST-7872,374,2,3035.74,4,2,2,422,8,New Customers
CUST-7873,212,3,13864.71,4,4,4,444,12,Champions
CUST-7874,546,6,117056.97,3,5,5,355,13,Loyal Customers
CUST-7875,1025,3,8425.59,2,4,3,243,9,At Risk
CUST-7876,1242,3,900.27,2,4,1,241,7,At Risk
CUST-7877,83,8,42031.29,5,5,5,555,15,Champions
CUST-7878,2084,1,1526.4299999999998,1,1,1,111,3,Lost
CUST-7879,412,3,59438.979999999996,4,4,5,445,13,Champions
CUST-7880,98,2,3800.72,5,2,2,522,9,New Customers
CUST-7881,939,3,12969.85,2,4,3,243,9,At Risk
CUST-7882,1719,1,5436.99,1,1,2,112,4,Lost
CUST-7883,1113,4,13824.550000000001,2,5,4,254,11,At Risk
CUST-7884,797,2,13240.779999999999,3,2,3,323,8,Potential Loyalists
CUST-7886,346,1,528.15,4,1,1,411,6,New Customers
CUST-7887,1002,5,23859.769999999997,2,5,4,254,11,At Risk
CUST-7888,822,3,3965.4,2,4,2,242,8,At Risk
CUST-7889,81,5,17057.68,5,5,4,554,14,Champions
CUST-7890,16,2,20054.370000000003,5,2,4,524,11,New Customers
CUST-7891,781,4,19715.46,3,5,4,354,12,Loyal Customers
CUST-7892,346,1,1333.8,4,1,1,411,6,New Customers
CUST-7893,255,6,18025.190000000002,4,5,4,454,13,Champions
CUST-7894,14,5,14263.259999999998,5,5,4,554,14,Champions
CUST-7895,109,4,5011.06,5,5,2,552,12,Potential Loyalists
CUST-7896,654,1,1603.98,3,1,1,311,5,Potential Loyalists
CUST-7897,672,3,12772.699999999999,3,4,3,343,10,Loyal Customers
CUST-7898,1420,3,4224.85,1,4,2,142,7,At Risk
CUST-7899,1141,1,1225.0,2,1,1,211,4,Lost
CUST-7900,2074,1,240.03,1,1,1,111,3,Lost
CUST-7901,273,3,41875.439999999995,4,4,5,445,13,Champions
CUST-7902,44,5,27237.370000000003,5,5,4,554,14,Champions
CUST-7903,904,2,2229.53,2,2,1,221,5,Lost
CUST-7904,115,1,2239.16,5,1,1,511,7,New Customers
CUST-7905,133,1,1077.44,5,1,1,511,7,New Customers
CUST-7906,1020,1,15980.46,2,1,4,214,7,Lost
CUST-7907,438,3,19648.59,4,4,4,444,12,Champions
CUST-7908,1220,1,353.40000000000003,2,1,1,211,4,Lost
CUST-7909,629,1,3785.4999999999995,3,1,2,312,6,Potential Loyalists
CUST-7910,204,3,13191.16,5,4,3,543,12,Loyal Customers
CUST-7911,1027,4,62174.84,2,5,5,255,12,At Risk
CUST-7912,1033,2,1207.4499999999998,2,2,1,221,5,Lost
CUST-7913,1311,1,492.73,2,1,1,211,4,Lost
CUST-7914,39,4,5001.98,5,5,2,552,12,Potential Loyalists
CUST-7915,121,6,36850.71,5,5,5,555,15,Champions
CUST-7916,154,4,4978.07,5,5,2,552,12,Potential Loyalists
CUST-7917,108,3,7812.749999999999,5,4,3,543,12,Loyal Customers
CUST-7918,1593,1,7286.41,1,1,3,113,5,Lost
CUST-7919,2565,1,9871.02,1,1,3,113,5,Lost
CUST-7920,817,3,730.9200000000001,2,4,1,241,7,At Risk
CUST-7921,731,5,10796.720000000001,3,5,3,353,11,Loyal Customers
CUST-7922,125,7,44274.740000000005,5,5,5,555,15,Champions
CUST-7923,1408,2,1106.76,1,2,1,121,4,Lost
CUST-7924,329,4,23919.04,4,5,4,454,13,Champions
CUST-7925,514,4,12339.23,3,5,3,353,11,Loyal Customers
CUST-7926,1870,1,231.4,1,1,1,111,3,Lost
CUST-7927,1329,3,12313.19,2,4,3,243,9,At Risk
CUST-7928,759,1,683.55,3,1,1,311,5,Potential Loyalists
CUST-7929,111,3,5741.130000000001,5,4,2,542,11,Potential Loyalists
CUST-7930,763,1,342.09,3,1,1,311,5,Potential Loyalists
CUST-7931,2350,2,17013.96,1,2,4,124,7,Lost
CUST-7932,918,2,348.59000000000003,2,2,1,221,5,Lost
CUST-7933,677,2,31416.0,3,2,5,325,10,Potential Loyalists
CUST-7935,1413,2,34276.56,1,2,5,125,8,Lost
CUST-7936,656,2,38665.61,3,2,5,325,10,Potential Loyalists
CUST-7937,1415,4,28032.5,1,5,5,155,11,At Risk
CUST-7938,1078,1,4381.76,2,1,2,212,5,Lost
CUST-7939,1037,3,5189.71,2,4,2,242,8,At Risk
CUST-7941,2282,1,13605.900000000001,1,1,4,114,6,Lost
CUST-7942,1097,3,13939.62,2,4,4,244,10,At Risk
CUST-7943,2209,1,3406.2999999999997,1,1,2,112,4,Lost
CUST-7944,1160,2,2256.54,2,2,1,221,5,Lost
CUST-7945,1551,2,50805.7,1,2,5,125,8,Lost
CUST-7946,78,4,51802.97,5,5,5,555,15,Champions
CUST-7947,139,4,2945.88,5,5,2,552,12,Potential Loyalists
CUST-7948,397,1,451.01000000000005,4,1,1,411,6,New Customers
CUST-7949,201,3,27762.04,5,4,5,545,14,Champions
CUST-7950,634,3,11836.45,3,4,3,343,10,Loyal Customers
CUST-7951,1793,2,3257.6400000000003,1,2,2,122,5,Lost
CUST-7952,20,4,17169.8,5,5,4,554,14,Champions
CUST-7953,1518,2,1017.9499999999999,1,2,1,121,4,Lost
CUST-7954,395,3,8881.85,4,4,3,443,11,Loyal Customers
CUST-7955,524,2,2511.04,3,2,1,321,6,Potential Loyalists
CUST-7956,904,1,4513.2,2,1,2,212,5,Lost
CUST-7957,268,4,12489.060000000001,4,5,3,453,12,Loyal Customers
CUST-7958,570,4,60526.66,3,5,5,355,13,Loyal Customers
CUST-7959,795,6,8722.73,3,5,3,353,11,Loyal Customers
CUST-7960,133,3,3180.94,5,4,2,542,11,Potential Loyalists
CUST-7961,852,3,13346.26,2,4,3,243,9,At Risk
CUST-7962,435,5,36816.21,4,5,5,455,14,Champions
CUST-7963,1319,1,24372.3,2,1,4,214,7,Lost
CUST-7964,2148,1,6409.22,1,1,3,113,5,Lost
CUST-7966,546,2,8487.460000000001,3,2,3,323,8,Potential Loyalists
CUST-7967,349,2,2860.9400000000005,4,2,2,422,8,New Customers
CUST-7968,950,3,7628.099999999999,2,4,3,243,9,At Risk
CUST-7969,86,4,42464.85,5,5,5,555,15,Champions
CUST-7970,62,3,12002.65,5,4,3,543,12,Loyal Customers
CUST-7971,5,4,24779.38,5,5,4,554,14,Champions
CUST-7972,4,4,32257.82,5,5,5,555,15,Champions
CUST-7973,978,2,1881.63,2,2,1,221,5,Lost
CUST-7974,730,2,2554.31,3,2,2,322,7,Potential Loyalists
CUST-7975,1553,4,39658.240000000005,1,5,5,155,11,At Risk
CUST-7976,1724,3,36757.49,1,4,5,145,10,At Risk
CUST-7977,264,1,5345.900000000001,4,1,2,412,7,New Customers
CUST-7978,417,2,5905.02,4,2,2,422,8,New Customers
CUST-7979,799,2,4346.48,3,2,2,322,7,Potential Loyalists
CUST-7980,5,3,1977.62,5,4,1,541,10,Potential Loyalists
CUST-7981,101,4,28071.0,5,5,5,555,15,Champions
CUST-7982,121,2,11765.42,5,2,3,523,10,New Customers
CUST-7983,741,2,1805.25,3,2,1,321,6,Potential Loyalists
CUST-7984,2612,1,19350.48,1,1,4,114,6,Lost
CUST-7985,1775,2,2206.04,1,2,1,121,4,Lost
